1063.0000	671.8151
1066.0000	672.7934
1069.0000	673.7716
1072.0000	674.7499
1075.0000	675.7281
1078.0000	676.7063
1081.0000	677.6846
1084.0000	678.6628
1087.0000	679.6411
1090.0000	680.6193
1093.0000	681.5975
1096.0000	682.5758
1099.0000	683.5540
1102.0000	684.5322
1105.0000	685.5105
1108.0000	686.4887
1111.0000	687.4670
1114.0000	688.4452
1117.0000	689.4234
1120.0000	690.4017
1123.0000	691.3799
1126.0000	692.3582
1129.0000	693.3364
1132.0000	694.3146
1135.0000	695.2929
1138.0000	696.2711
1141.0000	697.2494
1144.0000	698.2276
1147.0000	699.2058
1150.0000	700.1841
1153.0000	701.1623
1156.0000	702.1406
1159.0000	703.1188
1162.0000	704.0970
1165.0000	705.0753
1168.0000	706.0535
1171.0000	707.0317
1174.0000	708.0100
1177.0000	708.9882
1180.0000	709.9665
1183.0000	710.9447
1186.0000	711.9229
1189.0000	712.9012
1192.0000	713.8794
1195.0000	714.8577
1198.0000	715.8359
1201.0000	716.8141
1204.0000	717.7924
1207.0000	718.7706
1210.0000	719.7489
1213.0000	720.7271
1216.0000	721.7053
1219.0000	722.6836
1222.0000	723.6618
1225.0000	724.6401
1228.0000	725.6183
1231.0000	726.5965
1234.0000	727.5748
1237.0000	728.5530
1240.0000	729.5312
1243.0000	730.5095
1246.0000	731.4877
1249.0000	732.4660
1252.0000	733.4442
1255.0000	734.4224
1258.0000	735.4007
1261.0000	736.3789
1264.0000	737.3572
1267.0000	738.3354
1270.0000	739.3136
1273.0000	740.2919
1276.0000	741.2701
1279.0000	742.2484
1282.0000	743.2266
1285.0000	744.2048
1288.0000	745.1831
1291.0000	746.1613
1294.0000	747.1396
1297.0000	748.1178
1300.0000	749.0960
1303.0000	750.0743
1306.0000	751.0525
1309.0000	752.0307
1312.0000	753.0090
1315.0000	753.9872
1318.0000	754.9655
1321.0000	755.9437
1324.0000	756.9219
1327.0000	757.9002
1330.0000	758.8784
1333.0000	759.8567
1336.0000	760.8349
1339.0000	761.8131
1342.0000	762.7914
1345.0000	763.7696
1348.0000	764.7479
1351.0000	765.7261
1354.0000	766.7043
1357.0000	767.6826
1360.0000	768.6608
1363.0000	769.6391
1366.0000	770.6173
1369.0000	771.5955
1372.0000	772.5738
1375.0000	773.5520
1378.0000	774.5303
1381.0000	775.5085
1384.0000	776.4867
1387.0000	777.4650
1390.0000	778.4432
1393.0000	779.4214
1396.0000	780.3997
1399.0000	781.3779
1402.0000	782.3562
1405.0000	783.3344
1408.0000	784.3126
1411.0000	785.2909
1414.0000	786.2691
1417.0000	787.2474
1420.0000	788.2256
1423.0000	789.2038
1426.0000	790.1821
1429.0000	791.1603
1432.0000	792.1386
1435.0000	793.1168
1438.0000	794.0950
1441.0000	795.0733
1444.0000	796.0515
1447.0000	797.0298
1450.0000	798.0080
1453.0000	798.9862
1456.0000	799.9645
1459.0000	800.9427
1462.0000	801.9209
1465.0000	802.8992
1468.0000	803.8774
1471.0000	804.8557
1474.0000	805.8339
1477.0000	806.8121
1480.0000	807.7904
1483.0000	808.7686
1486.0000	809.7469
1489.0000	810.7251
1492.0000	811.7033
1495.0000	812.6816
1498.0000	813.6598
1501.0000	814.6381
1504.0000	815.6163
1507.0000	816.5945
1510.0000	817.5728
1513.0000	818.5510
1516.0000	819.5293
1519.0000	820.5075
1522.0000	821.4857
1525.0000	822.4640
1528.0000	823.4422
1531.0000	824.4204
1534.0000	825.3987
1537.0000	826.3769
1540.0000	827.3552
1543.0000	828.3334
1546.0000	829.3116
1549.0000	830.2899
1552.0000	831.2681
1555.0000	832.2464
1558.0000	833.2246
1561.0000	834.2028
1564.0000	835.1811
1567.0000	836.1593
1570.0000	837.1376
1573.0000	838.1158
1576.0000	839.0940
1579.0000	840.0723
1582.0000	841.0505
1585.0000	842.0288
1588.0000	843.0070
1591.0000	843.9852
1594.0000	844.9635
1597.0000	845.9417
1600.0000	846.9199
1603.0000	847.8982
1606.0000	848.8764
1609.0000	849.8547
1612.0000	850.8329
1615.0000	851.8111
1618.0000	852.7894
1621.0000	853.7676
1624.0000	854.7459
1627.0000	855.7241
1630.0000	856.7023
1633.0000	857.6806
1636.0000	858.6588
1639.0000	859.6371
1642.0000	860.6153
1645.0000	861.5935
1648.0000	862.5718
1651.0000	863.5500
1654.0000	864.5283
1657.0000	865.5065
1660.0000	866.4847
1663.0000	867.4630
1666.0000	868.4412
1669.0000	869.4194
1672.0000	870.3977
1675.0000	871.3759
1678.0000	872.3542
1681.0000	873.3324
1684.0000	874.3106
1687.0000	875.2889
1690.0000	876.2671
1693.0000	877.2454
1696.0000	878.2236
1699.0000	879.2018
1702.0000	880.1801
1705.0000	881.1583
1708.0000	882.1366
1711.0000	883.1148
