212	399.116000000000
214	400.745000000000
217	402.374000000000
220	404.004000000000
223	405.633000000000
226	407.262000000000
229	408.891000000000
232	410.520000000000
235	412.149000000000
238	413.778000000000
241	415.408000000000
244	417.037000000000
247	418.666000000000
250	420.295000000000
253	421.924000000000
256	423.553000000000
259	425.182000000000
262	426.812000000000
265	428.441000000000
268	430.070000000000
271	431.699000000000
274	433.328000000000
277	434.957000000000
280	436.586000000000
283	438.216000000000
286	439.845000000000
289	441.474000000000
292	443.103000000000
295	444.732000000000
298	446.361000000000
301	447.990000000000
304	449.619000000000
307	451.249000000000
310	452.878000000000
313	454.507000000000
316	456.136000000000
319	457.765000000000
322	459.394000000000
325	461.023000000000
328	462.653000000000
331	464.282000000000
334	465.911000000000
337	467.540000000000
340	469.169000000000
343	470.798000000000
346	472.427000000000
349	474.057000000000
352	475.686000000000
355	477.315000000000
358	478.944000000000
361	480.573000000000
364	482.202000000000
367	483.831000000000
370	485.461000000000
373	487.090000000000
376	488.719000000000
379	490.348000000000
382	491.977000000000
385	493.606000000000
388	495.235000000000
391	496.865000000000
394	498.494000000000
397	500.123000000000
400	501.752000000000
403	503.381000000000
406	505.010000000000
409	506.639000000000
412	508.269000000000
415	509.898000000000
418	511.527000000000
421	513.156000000000
424	514.785000000000
427	516.414000000000
430	518.043000000000
433	519.673000000000
436	521.302000000000
439	522.931000000000
442	524.560000000000
445	526.189000000000
448	527.818000000000
451	529.447000000000
454	531.077000000000
457	532.706000000000
460	534.335000000000
463	535.964000000000
466	537.593000000000
469	539.222000000000
472	540.851000000000
475	542.481000000000
478	544.110000000000
481	545.739000000000
484	547.368000000000
487	548.997000000000
490	550.626000000000
493	552.255000000000
496	553.885000000000
499	555.514000000000
502	557.143000000000
505	558.772000000000
508	560.401000000000
511	562.030000000000
514	563.659000000000
517	565.289000000000
520	566.918000000000
523	568.547000000000
526	570.176000000000
529	571.805000000000
532	573.434000000000
535	575.063000000000
538	576.693000000000
541	578.322000000000
544	579.951000000000
547	581.580000000000
550	583.209000000000
553	584.838000000000
556	586.467000000000
559	588.096000000000
562	589.726000000000
565	591.355000000000
568	592.984000000000
571	594.613000000000
574	596.242000000000
577	597.871000000000
580	599.500000000000
583	601.130000000000
586	602.759000000000
589	604.388000000000
592	606.017000000000
595	607.646000000000
598	609.275000000000
601	610.904000000000
604	612.534000000000
607	614.163000000000
610	615.792000000000
613	617.421000000000
616	619.050000000000
619	620.679000000000
622	622.308000000000
625	623.938000000000
628	625.567000000000
631	627.196000000000
634	628.825000000000
637	630.454000000000
640	632.083000000000
643	633.712000000000
646	635.342000000000
649	636.971000000000
652	638.600000000000
655	640.229000000000
658	641.858000000000
661	643.487000000000
664	645.116000000000
667	646.746000000000
670	648.375000000000
673	650.004000000000
676	651.633000000000
679	653.262000000000
682	654.891000000000
685	656.520000000000
688	658.150000000000
691	659.779000000000
694	661.408000000000
697	663.037000000000
700	664.666000000000
703	666.295000000000
706	667.924000000000
709	669.554000000000
712	671.183000000000
715	672.812000000000
718	674.441000000000
721	676.070000000000
724	677.699000000000
727	679.328000000000
730	680.958000000000
733	682.587000000000
736	684.216000000000
739	685.845000000000
742	687.474000000000
745	689.103000000000
748	690.732000000000
751	692.362000000000
754	693.991000000000
757	695.620000000000
760	697.249000000000
763	698.878000000000
766	700.507000000000
769	702.136000000000
772	703.766000000000
775	705.395000000000
778	707.024000000000
781	708.653000000000
784	710.282000000000
787	711.911000000000
790	713.540000000000
793	715.170000000000
796	716.799000000000
799	718.428000000000
802	720.057000000000
805	721.686000000000
808	723.315000000000
811	724.944000000000
814	726.573000000000
817	728.203000000000
820	729.832000000000
823	731.461000000000
826	733.090000000000
829	734.719000000000
832	736.348000000000
835	737.977000000000
838	739.607000000000
841	741.236000000000
844	742.865000000000
847	744.494000000000
850	746.123000000000
853	747.752000000000
856	749.381000000000
859	751.011000000000
862	752.640000000000
865	754.269000000000
868	755.898000000000
871	757.527000000000
874	759.156000000000
877	760.785000000000
880	762.415000000000
883	764.044000000000
886	765.673000000000
889	767.302000000000
892	768.931000000000
895	770.560000000000
898	772.189000000000
901	773.819000000000
904	775.448000000000
907	777.077000000000
910	778.706000000000
913	780.335000000000
916	781.964000000000
919	783.593000000000
922	785.223000000000
925	786.852000000000
928	788.481000000000
931	790.110000000000
934	791.739000000000
937	793.368000000000
940	794.997000000000
943	796.627000000000
946	798.256000000000
949	799.885000000000
952	801.514000000000
955	803.143000000000
958	804.772000000000
961	806.401000000000
964	808.031000000000
967	809.660000000000
970	811.289000000000
973	812.918000000000
976	814.547000000000
979	816.176000000000
982	817.805000000000
985	819.435000000000
988	821.064000000000
991	822.693000000000
994	824.322000000000
997	825.951000000000
1000	827.580000000000
1003	829.209000000000
1006	830.839000000000
1009	832.468000000000
1012	834.097000000000
1015	835.726000000000
1018	837.355000000000
1021	838.984000000000
1024	840.613000000000
1027	842.243000000000
1030	843.872000000000
1033	845.501000000000
1036	847.130000000000
1039	848.759000000000
1042	850.388000000000
1045	852.017000000000
1048	853.647000000000
1051	855.276000000000
1054	856.905000000000
1057	858.534000000000
1060	860.163000000000
1063	861.792000000000
1066	863.421000000000
1069	865.050000000000
1072	866.680000000000
1075	868.309000000000
1078	869.938000000000
1081	871.567000000000
1084	873.196000000000
1087	874.825000000000
1090	876.454000000000
1093	878.084000000000
1096	879.713000000000
1099	881.342000000000
1102	882.971000000000
1105	884.600000000000
1108	886.229000000000
1111	887.858000000000
1114	889.488000000000
1117	891.117000000000
1120	892.746000000000
1123	894.375000000000
1126	896.004000000000
